#This file was generated on Tue Jul 15 14:26:32 2025
#Using the somd command, of the molecular library Sire version <2025.2.0.dev> 
#For more information visit: https://github.com/openbiosim/sire
#
#General information on simulation parameters:
#Simulation used 250000 moves, 1 cycles and 1000 ps of simulation time
#Generating lambda is		 0.70000
#Alchemical array is		 (0.0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0)
#Generating temperature is 	25°C
#Energy was saved every 200 steps 
#
#
#   [step]               [potential]                [gradient]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
     200           -4.67806717e+05            1.46027326e+01            9.85755736e-01            1.01496972e+00     3.161798602485804e+04     3.161798213858381e+04     3.161799397085849e+04     3.161801622473951e+04     3.161811445335410e+04     3.161837331576914e+04     3.161894968535279e+04     3.162006896580495e+04     3.162204780456088e+04     3.162530425939715e+04     3.163037933401325e+04
     400           -4.54558934e+05            1.23868278e+00            9.99060092e-01            1.00153820e+00     3.166457712386909e+04     3.166457311506386e+04     3.166458144022641e+04     3.166458027372966e+04     3.166459143503461e+04     3.166461663474491e+04     3.166467540001332e+04     3.166478962159582e+04     3.166499219812479e+04     3.166532382129697e+04     3.166584147189533e+04
     600           -4.45997720e+05            3.42912119e+00            9.96892654e-01            1.00375308e+00     3.164374494031501e+04     3.164374088803530e+04     3.164374994404407e+04     3.164375256536174e+04     3.164377830127851e+04     3.164384214703420e+04     3.164398677318495e+04     3.164426773952931e+04     3.164476497593179e+04     3.164558182759035e+04     3.164685555532904e+04
     800           -4.40515521e+05           -1.69390328e-01            1.00047235e+00            1.00013347e+00     3.168464358232040e+04     3.168463942045400e+04     3.168464754378268e+04     3.168464387955751e+04     3.168464599136143e+04     3.168464651870223e+04     3.168465084839141e+04     3.168465937219702e+04     3.168467518113365e+04     3.168469915771745e+04     3.168473754653889e+04
    1000           -4.36798169e+05            1.92802567e+01            9.81133579e-01            1.01970549e+00     3.171242783402310e+04     3.171242397598579e+04     3.171243706156604e+04     3.171246748297188e+04     3.171259606130165e+04     3.171293666067807e+04     3.171369391827015e+04     3.171516442357919e+04     3.171776405256524e+04     3.172204255066241e+04     3.172871028698233e+04
    1200           -4.34828409e+05            1.76182586e+01            9.82789235e-01            1.01803666e+00     3.182497143429028e+04     3.182496751668564e+04     3.182498023462272e+04     3.182500774667826e+04     3.182512572111332e+04     3.182543750538024e+04     3.182613112699628e+04     3.182747807483631e+04     3.182985931597640e+04     3.183377826657905e+04     3.183988570916876e+04
    1400           -4.33693961e+05            5.64681670e+00            9.94651207e-01            1.00594810e+00     3.160434758787787e+04     3.160434363555417e+04     3.160435318711419e+04     3.160435964290248e+04     3.160439974473206e+04     3.160450182992282e+04     3.160473134816067e+04     3.160517713706263e+04     3.160596571028947e+04     3.160726219940129e+04     3.160928333331640e+04
    1600           -4.32314578e+05            9.35088569e+00            9.90974944e-01            1.00968232e+00     3.162341104961264e+04     3.162340714485087e+04     3.162341745951867e+04     3.162343062495610e+04     3.162349461236624e+04     3.162366199726935e+04     3.162403544919578e+04     3.162476070448879e+04     3.162604313755210e+04     3.162815296374172e+04     3.163144137462724e+04
    1800           -4.31693951e+05            8.51747410e+00            9.91802847e-01            1.00884288e+00     3.162995594273871e+04     3.162995188125159e+04     3.162996230902035e+04     3.162997383095511e+04     3.163003252899903e+04     3.163018514740111e+04     3.163052623475239e+04     3.163118865895958e+04     3.163236004957958e+04     3.163428701895301e+04     3.163729049193572e+04
    2000           -4.31167683e+05            4.74578082e+00            9.95568175e-01            1.00506266e+00     3.153573416529107e+04     3.153573022959175e+04     3.153573947883656e+04     3.153574444786103e+04     3.153577865909739e+04     3.153586540153652e+04     3.153606067678503e+04     3.153643998236426e+04     3.153711099914872e+04     3.153821405682412e+04     3.153993372514555e+04
    2200           -4.30980712e+05            1.69254750e+01            9.83473120e-01            1.01733451e+00     3.170454352257267e+04     3.170453953036225e+04     3.170455206846471e+04     3.170457843954912e+04     3.170469184632103e+04     3.170499158541505e+04     3.170565840192351e+04     3.170695330980499e+04     3.170924255443563e+04     3.171301008403323e+04     3.171888153352882e+04
    2400           -4.30645648e+05            3.00647016e+00            9.97304387e-01            1.00331918e+00     3.164627966730023e+04     3.164627563791654e+04     3.164628463267633e+04     3.164628640582985e+04     3.164630932565400e+04     3.164636556214560e+04     3.164649336023588e+04     3.164674162767917e+04     3.164718114328784e+04     3.164790281516935e+04     3.164902830235219e+04
    2600           -4.30989205e+05            1.47261217e+01            9.85633586e-01            1.01509442e+00     3.162417350425117e+04     3.162416945122986e+04     3.162418147670217e+04     3.162420393477618e+04     3.162430294053313e+04     3.162456404505023e+04     3.162514525381901e+04     3.162627392369733e+04     3.162826928915711e+04     3.163155313341345e+04     3.163667080982128e+04
    2800           -4.31130951e+05            4.97480971e+00            9.95325915e-01            1.00527846e+00     3.176589870594553e+04     3.176589481674444e+04     3.176590421167724e+04     3.176590942666181e+04     3.176594504913026e+04     3.176603560306281e+04     3.176623930241979e+04     3.176663496905558e+04     3.176733488109109e+04     3.176848556053615e+04     3.177027941369832e+04
    3000           -4.30584141e+05            3.93784268e+01            9.61592023e-01            1.04038605e+00     3.152441282645807e+04     3.152440906058931e+04     3.152442725774212e+04     3.152449323772993e+04     3.152475282477770e+04     3.152544579209317e+04     3.152698313218636e+04     3.152996836160744e+04     3.153524499410495e+04     3.154393150524679e+04     3.155746772678114e+04
    3200           -4.30803329e+05            2.90848249e+00            9.97398536e-01            1.00321728e+00     3.159388324898855e+04     3.159387924511777e+04     3.159388809309615e+04     3.159388980116749e+04     3.159391198385112e+04     3.159396649297923e+04     3.159409034222092e+04     3.159433095264521e+04     3.159475685371157e+04     3.159545630250201e+04     3.159654705669016e+04
    3400           -4.30773112e+05            1.18377357e+00            9.99119015e-01            1.00148728e+00     3.170102972718112e+04     3.170102562878921e+04     3.170103410680795e+04     3.170103277580424e+04     3.170104374071081e+04     3.170106802248717e+04     3.170112497689086e+04     3.170123568560948e+04     3.170143202412504e+04     3.170175341329327e+04     3.170225517697460e+04
    3600           -4.30834501e+05            3.59364687e+00            9.96695878e-01            1.00388523e+00     3.156134439077528e+04     3.156134043008868e+04     3.156134940656904e+04     3.156135227076730e+04     3.156137884687605e+04     3.156144504251620e+04     3.156159480308536e+04     3.156188571717783e+04     3.156240056883536e+04     3.156324636442366e+04     3.156456524648479e+04
    3800           -4.30516798e+05            1.01527672e+01            9.90158030e-01            1.01046923e+00     3.169486043981146e+04     3.169485652772951e+04     3.169486715205991e+04     3.169488162658779e+04     3.169495082281114e+04     3.169513174647703e+04     3.169553549367497e+04     3.169631958933177e+04     3.169770596382793e+04     3.169998706110868e+04     3.170354225310985e+04
    4000           -4.30261514e+05            1.70515305e-01            1.00012306e+00            1.00046419e+00     3.163339596606467e+04     3.163339193941879e+04     3.163339998203913e+04     3.163339693917059e+04     3.163340119560847e+04     3.163340751166298e+04     3.163342465323146e+04     3.163345805897966e+04     3.163351772261713e+04     3.163361421998893e+04     3.163376542521043e+04
    4200           -4.30348855e+05            1.54136857e+00            9.98763333e-01            1.00184701e+00     3.168434346203901e+04     3.168433942980263e+04     3.168434790225383e+04     3.168434723687166e+04     3.168436044862399e+04     3.168439102162852e+04     3.168446176004462e+04     3.168459924729270e+04     3.168484283829605e+04     3.168524222524057e+04     3.168586536890334e+04
    4400           -4.30456043e+05           -2.77340192e-01            1.00057433e+00            1.00001949e+00     3.176162569828800e+04     3.176162161525335e+04     3.176162959586781e+04     3.176162577242525e+04     3.176162713244506e+04     3.176162569828800e+04     3.176162565730641e+04     3.176162569577893e+04     3.176162638431446e+04     3.176162578170287e+04     3.176162569828800e+04
    4600           -4.30865966e+05            1.98149450e+01            9.80601885e-01            1.02024334e+00     3.177534790954145e+04     3.177534409132948e+04     3.177535720308182e+04     3.177538861224901e+04     3.177552059511303e+04     3.177587051992941e+04     3.177664828907245e+04     3.177815863109457e+04     3.178082863442941e+04     3.178522308686795e+04     3.179207144195620e+04
    4800           -4.30617035e+05            1.46432484e+01            9.85718929e-01            1.01501407e+00     3.152587447437223e+04     3.152587060903060e+04     3.152588244630257e+04     3.152590475136318e+04     3.152600323103351e+04     3.152626291069925e+04     3.152684098489086e+04     3.152796357589363e+04     3.152994827093815e+04     3.153321432478299e+04     3.153830443683674e+04
